시도,행정구역,5세코드,연월,value
강원도,영월군,85,'14.12월,1180
강원도,영월군,90,'14.12월,532
강원도,영월군,95,'14.12월,178
강원도,영월군,100,'14.12월,55
강원도,영월군,105,'14.12월,31
강원도,평창군,0,'14.12월,43660
강원도,평창군,70,'14.12월,2681
강원도,평창군,75,'14.12월,2716
강원도,평창군,80,'14.12월,2226
강원도,평창군,85,'14.12월,1071
강원도,평창군,90,'14.12월,483
강원도,평창군,95,'14.12월,263
강원도,평창군,100,'14.12월,67
강원도,평창군,105,'14.12월,23
강원도,정선군,0,'14.12월,39425
강원도,정선군,70,'14.12월,2519
강원도,정선군,75,'14.12월,2614
강원도,정선군,80,'14.12월,1861
강원도,정선군,85,'14.12월,992
강원도,정선군,90,'14.12월,463
강원도,정선군,95,'14.12월,183
강원도,정선군,100,'14.12월,43
강원도,정선군,105,'14.12월,34
강원도,철원군,0,'14.12월,47590
강원도,철원군,70,'14.12월,2558
강원도,철원군,75,'14.12월,2746
강원도,철원군,80,'14.12월,1877
강원도,철원군,85,'14.12월,920
강원도,철원군,90,'14.12월,522
강원도,철원군,95,'14.12월,193
강원도,철원군,100,'14.12월,56
강원도,철원군,105,'14.12월,27
강원도,화천군,0,'14.12월,27143
강원도,화천군,70,'14.12월,1185
강원도,화천군,75,'14.12월,1497
강원도,화천군,80,'14.12월,1132
강원도,화천군,85,'14.12월,561
강원도,화천군,90,'14.12월,266
강원도,화천군,95,'14.12월,116
강원도,화천군,100,'14.12월,19
강원도,화천군,105,'14.12월,15
강원도,양구군,0,'14.12월,23888
강원도,양구군,70,'14.12월,1008
강원도,양구군,75,'14.12월,1265
강원도,양구군,80,'14.12월,897
강원도,양구군,85,'14.12월,506
강원도,양구군,90,'14.12월,235
강원도,양구군,95,'14.12월,109
강원도,양구군,100,'14.12월,20
강원도,양구군,105,'14.12월,11
강원도,인제군,0,'14.12월,32475
강원도,인제군,70,'14.12월,1467
강원도,인제군,75,'14.12월,1620
강원도,인제군,80,'14.12월,1273
강원도,인제군,85,'14.12월,641
강원도,인제군,90,'14.12월,344
강원도,인제군,95,'14.12월,150
강원도,인제군,100,'14.12월,35
강원도,인제군,105,'14.12월,7
강원도,고성군,0,'14.12월,30269
강원도,고성군,70,'14.12월,1862
강원도,고성군,75,'14.12월,2005
강원도,고성군,80,'14.12월,1526
강원도,고성군,85,'14.12월,766
강원도,고성군,90,'14.12월,502
강원도,고성군,95,'14.12월,165
강원도,고성군,100,'14.12월,50
강원도,고성군,105,'14.12월,12
강원도,양양군,0,'14.12월,27521
강원도,양양군,70,'14.12월,1933
강원도,양양군,75,'14.12월,2004
강원도,양양군,80,'14.12월,1475
강원도,양양군,85,'14.12월,730
강원도,양양군,90,'14.12월,404
강원도,양양군,95,'14.12월,161
강원도,양양군,100,'14.12월,45
강원도,양양군,105,'14.12월,12
충청북도,전체,0,'14.12월,1578933
충청북도,전체,70,'14.12월,64080
충청북도,전체,75,'14.12월,63061
충청북도,전체,80,'14.12월,52342
충청북도,전체,85,'14.12월,29956
충청북도,전체,90,'14.12월,13513
충청북도,전체,95,'14.12월,4555
충청북도,전체,100,'14.12월,993
충청북도,전체,105,'14.12월,400
충청북도,청주시,0,'14.12월,831521
충청북도,청주시,70,'14.12월,26423
충청북도,청주시,75,'14.12월,23318
충청북도,청주시,80,'14.12월,18500
충청북도,청주시,85,'14.12월,10629
충청북도,청주시,90,'14.12월,4973
충청북도,청주시,95,'14.12월,1705
충청북도,청주시,100,'14.12월,372
충청북도,청주시,105,'14.12월,128
충청북도,상당구,0,'14.12월,179792
충청북도,상당구,70,'14.12월,6640
충청북도,상당구,75,'14.12월,6187
충청북도,상당구,80,'14.12월,4994
충청북도,상당구,85,'14.12월,2794
충청북도,상당구,90,'14.12월,1367
충청북도,상당구,95,'14.12월,438
충청북도,상당구,100,'14.12월,84
충청북도,상당구,105,'14.12월,40
충청북도,서원구,0,'14.12월,224727
충청북도,서원구,70,'14.12월,7171
충청북도,서원구,75,'14.12월,6213
충청북도,서원구,80,'14.12월,4752
충청북도,서원구,85,'14.12월,2801
충청북도,서원구,90,'14.12월,1340
충청북도,서원구,95,'14.12월,479
충청북도,서원구,100,'14.12월,98
충청북도,서원구,105,'14.12월,26
충청북도,흥덕구,0,'14.12월,252027
충청북도,흥덕구,70,'14.12월,6938
충청북도,흥덕구,75,'14.12월,5801
충청북도,흥덕구,80,'14.12월,4621
충청북도,흥덕구,85,'14.12월,2667
충청북도,흥덕구,90,'14.12월,1219
충청북도,흥덕구,95,'14.12월,423
충청북도,흥덕구,100,'14.12월,98
충청북도,흥덕구,105,'14.12월,23
충청북도,청원구,0,'14.12월,174975
충청북도,청원구,70,'14.12월,5674
충청북도,청원구,75,'14.12월,5117
충청북도,청원구,80,'14.12월,4133
충청북도,청원구,85,'14.12월,2367
충청북도,청원구,90,'14.12월,1047
충청북도,청원구,95,'14.12월,365
충청북도,청원구,100,'14.12월,92
충청북도,청원구,105,'14.12월,39
충청북도,충주시,0,'14.12월,208527
충청북도,충주시,70,'14.12월,8997
충청북도,충주시,75,'14.12월,9493
충청북도,충주시,80,'14.12월,7765
충청북도,충주시,85,'14.12월,4377
충청북도,충주시,90,'14.12월,1855
충청북도,충주시,95,'14.12월,647
충청북도,충주시,100,'14.12월,120
충청북도,충주시,105,'14.12월,58
충청북도,제천시,0,'14.12월,136805
충청북도,제천시,70,'14.12월,6578
충청북도,제천시,75,'14.12월,6653
충청북도,제천시,80,'14.12월,5241
충청북도,제천시,85,'14.12월,2780
충청북도,제천시,90,'14.12월,1208
충청북도,제천시,95,'14.12월,433
충청북도,제천시,100,'14.12월,99
충청북도,제천시,105,'14.12월,56
충청북도,보은군,0,'14.12월,34240
충청북도,보은군,70,'14.12월,2320
충청북도,보은군,75,'14.12월,2593
충청북도,보은군,80,'14.12월,2540
충청북도,보은군,85,'14.12월,1527
충청북도,보은군,90,'14.12월,759
충청북도,보은군,95,'14.12월,207
충청북도,보은군,100,'14.12월,59
충청북도,보은군,105,'14.12월,15
충청북도,옥천군,0,'14.12월,52469
충청북도,옥천군,70,'14.12월,3158
충청북도,옥천군,75,'14.12월,3350
충청북도,옥천군,80,'14.12월,3022
충청북도,옥천군,85,'14.12월,1865
충청북도,옥천군,90,'14.12월,794
충청북도,옥천군,95,'14.12월,288
충청북도,옥천군,100,'14.12월,54
충청북도,옥천군,105,'14.12월,19
충청북도,영동군,0,'14.12월,50803
충청북도,영동군,70,'14.12월,3218
충청북도,영동군,75,'14.12월,3704
충청북도,영동군,80,'14.12월,3261
충청북도,영동군,85,'14.12월,1868
충청북도,영동군,90,'14.12월,936
충청북도,영동군,95,'14.12월,286
충청북도,영동군,100,'14.12월,60
충청북도,영동군,105,'14.12월,27
충청북도,증평군,0,'14.12월,34771
충청북도,증평군,70,'14.12월,1332
충청북도,증평군,75,'14.12월,1401
충청북도,증평군,80,'14.12월,1170
충청북도,증평군,85,'14.12월,673
충청북도,증평군,90,'14.12월,261
충청북도,증평군,95,'14.12월,85
충청북도,증평군,100,'14.12월,23
충청북도,증평군,105,'14.12월,7
충청북도,진천군,0,'14.12월,65174
충청북도,진천군,70,'14.12월,2791
충청북도,진천군,75,'14.12월,2814
충청북도,진천군,80,'14.12월,2679
충청북도,진천군,85,'14.12월,1436
충청북도,진천군,90,'14.12월,658
충청북도,진천군,95,'14.12월,215
충청북도,진천군,100,'14.12월,41
충청북도,진천군,105,'14.12월,14
충청북도,괴산군,0,'14.12월,38351
충청북도,괴산군,70,'14.12월,2846
충청북도,괴산군,75,'14.12월,3091
충청북도,괴산군,80,'14.12월,2641
충청북도,괴산군,85,'14.12월,1609
충청북도,괴산군,90,'14.12월,679
충청북도,괴산군,95,'14.12월,237
충청북도,괴산군,100,'14.12월,49
충청북도,괴산군,105,'14.12월,19
충청북도,음성군,0,'14.12월,95324
충청북도,음성군,70,'14.12월,4342
충청북도,음성군,75,'14.12월,4419
충청북도,음성군,80,'14.12월,3701
충청북도,음성군,85,'14.12월,2220
충청북도,음성군,90,'14.12월,978
충청북도,음성군,95,'14.12월,300
충청북도,음성군,100,'14.12월,82
충청북도,음성군,105,'14.12월,41
충청북도,단양군,0,'14.12월,30948
충청북도,단양군,70,'14.12월,2075
충청북도,단양군,75,'14.12월,2225
충청북도,단양군,80,'14.12월,1822
충청북도,단양군,85,'14.12월,972
충청북도,단양군,90,'14.12월,412
충청북도,단양군,95,'14.12월,152
충청북도,단양군,100,'14.12월,34
충청북도,단양군,105,'14.12월,16
충청남도,전체,0,'14.12월,2062273
충청남도,전체,70,'14.12월,89231
충청남도,전체,75,'14.12월,86275
충청남도,전체,80,'14.12월,77411
충청남도,전체,85,'14.12월,47376
충청남도,전체,90,'14.12월,21079
충청남도,전체,95,'14.12월,7148
충청남도,전체,100,'14.12월,1666
충청남도,전체,105,'14.12월,621
충청남도,천안시,0,'14.12월,598346
충청남도,천안시,70,'14.12월,16107
충청남도,천안시,75,'14.12월,13795
충청남도,천안시,80,'14.12월,11264
충청남도,천안시,85,'14.12월,6783
충청남도,천안시,90,'14.12월,3148
충청남도,천안시,95,'14.12월,1132
충청남도,천안시,100,'14.12월,253
충청남도,천안시,105,'14.12월,128
충청남도,동남구,0,'14.12월,261768
충청남도,동남구,70,'14.12월,8541
충청남도,동남구,75,'14.12월,7399
충청남도,동남구,80,'14.12월,6057
충청남도,동남구,85,'14.12월,3696
충청남도,동남구,90,'14.12월,1739
충청남도,동남구,95,'14.12월,647
충청남도,동남구,100,'14.12월,137
충청남도,동남구,105,'14.12월,60
충청남도,서북구,0,'14.12월,336578
충청남도,서북구,70,'14.12월,7566
충청남도,서북구,75,'14.12월,6396
충청남도,서북구,80,'14.12월,5207
충청남도,서북구,85,'14.12월,3087
충청남도,서북구,90,'14.12월,1409
충청남도,서북구,95,'14.12월,485
충청남도,서북구,100,'14.12월,116
충청남도,서북구,105,'14.12월,68
충청남도,공주시,0,'14.12월,113621
충청남도,공주시,70,'14.12월,5938
충청남도,공주시,75,'14.12월,6062
충청남도,공주시,80,'14.12월,5422
충청남도,공주시,85,'14.12월,3509
충청남도,공주시,90,'14.12월,1495
충청남도,공주시,95,'14.12월,507
충청남도,공주시,100,'14.12월,126
충청남도,공주시,105,'14.12월,33
충청남도,보령시,0,'14.12월,104321
충청남도,보령시,70,'14.12월,6145
충청남도,보령시,75,'14.12월,5744
충청남도,보령시,80,'14.12월,5004
충청남도,보령시,85,'14.12월,2987
충청남도,보령시,90,'14.12월,1359
충청남도,보령시,95,'14.12월,434
충청남도,보령시,100,'14.12월,112
충청남도,보령시,105,'14.12월,32
충청남도,아산시,0,'14.12월,293954
충청남도,아산시,70,'14.12월,9225
충청남도,아산시,75,'14.12월,8624
충청남도,아산시,80,'14.12월,7507
충청남도,아산시,85,'14.12월,4434
충청남도,아산시,90,'14.12월,1868
충청남도,아산시,95,'14.12월,665
충청남도,아산시,100,'14.12월,186
충청남도,아산시,105,'14.12월,72
충청남도,서산시,0,'14.12월,167611
충청남도,서산시,70,'14.12월,7209
충청남도,서산시,75,'14.12월,6765
충청남도,서산시,80,'14.12월,6018
충청남도,서산시,85,'14.12월,3758
충청남도,서산시,90,'14.12월,1679
충청남도,서산시,95,'14.12월,570
충청남도,서산시,100,'14.12월,147
충청남도,서산시,105,'14.12월,41
충청남도,논산시,0,'14.12월,124784
충청남도,논산시,70,'14.12월,6873
충청남도,논산시,75,'14.12월,7081
충청남도,논산시,80,'14.12월,6424
충청남도,논산시,85,'14.12월,3970
충청남도,논산시,90,'14.12월,1890
충청남도,논산시,95,'14.12월,569
충청남도,논산시,100,'14.12월,130
충청남도,논산시,105,'14.12월,60
충청남도,계룡시,0,'14.12월,40552
충청남도,계룡시,70,'14.12월,961
충청남도,계룡시,75,'14.12월,832
충청남도,계룡시,80,'14.12월,777
충청남도,계룡시,85,'14.12월,497
충청남도,계룡시,90,'14.12월,264
충청남도,계룡시,95,'14.12월,91
충청남도,계룡시,100,'14.12월,18
충청남도,계룡시,105,'14.12월,6
충청남도,당진시,0,'14.12월,162844
충청남도,당진시,70,'14.12월,7000
충청남도,당진시,75,'14.12월,6719
충청남도,당진시,80,'14.12월,6306
충청남도,당진시,85,'14.12월,3544
충청남도,당진시,90,'14.12월,1591
충청남도,당진시,95,'14.12월,611
충청남도,당진시,100,'14.12월,147
충청남도,당진시,105,'14.12월,57
충청남도,금산군,0,'14.12월,55166
충청남도,금산군,70,'14.12월,3501
충청남도,금산군,75,'14.12월,3751
충청남도,금산군,80,'14.12월,3434
충청남도,금산군,85,'14.12월,2111
충청남도,금산군,90,'14.12월,845
충청남도,금산군,95,'14.12월,299
충청남도,금산군,100,'14.12월,52
충청남도,금산군,105,'14.12월,26
충청남도,부여군,0,'14.12월,71754
충청남도,부여군,70,'14.12월,4850
충청남도,부여군,75,'14.12월,5065
충청남도,부여군,80,'14.12월,4912
충청남도,부여군,85,'14.12월,3151
충청남도,부여군,90,'14.12월,1508
충청남도,부여군,95,'14.12월,461
충청남도,부여군,100,'14.12월,95
충청남도,부여군,105,'14.12월,36
충청남도,서천군,0,'14.12월,57713
충청남도,서천군,70,'14.12월,4209
충청남도,서천군,75,'14.12월,4357
충청남도,서천군,80,'14.12월,4066
충청남도,서천군,85,'14.12월,2738
충청남도,서천군,90,'14.12월,1296
충청남도,서천군,95,'14.12월,417
충청남도,서천군,100,'14.12월,84
충청남도,서천군,105,'14.12월,25
충청남도,청양군,0,'14.12월,32248
충청남도,청양군,70,'14.12월,2260
충청남도,청양군,75,'14.12월,2472
충청남도,청양군,80,'14.12월,2631
충청남도,청양군,85,'14.12월,1651
충청남도,청양군,90,'14.12월,713
충청남도,청양군,95,'14.12월,202
충청남도,청양군,100,'14.12월,33
충청남도,청양군,105,'14.12월,14
충청남도,홍성군,0,'14.12월,91866
충청남도,홍성군,70,'14.12월,5070
충청남도,홍성군,75,'14.12월,5100
충청남도,홍성군,80,'14.12월,4980
충청남도,홍성군,85,'14.12월,2997
충청남도,홍성군,90,'14.12월,1254
충청남도,홍성군,95,'14.12월,461
충청남도,홍성군,100,'14.12월,103
충청남도,홍성군,105,'14.12월,41
충청남도,예산군,0,'14.12월,84919
충청남도,예산군,70,'14.12월,5273
충청남도,예산군,75,'14.12월,5597
충청남도,예산군,80,'14.12월,5189
충청남도,예산군,85,'14.12월,3146
충청남도,예산군,90,'14.12월,1279
충청남도,예산군,95,'14.12월,416
충청남도,예산군,100,'14.12월,111
충청남도,예산군,105,'14.12월,25
충청남도,태안군,0,'14.12월,62574
충청남도,태안군,70,'14.12월,4610
충청남도,태안군,75,'14.12월,4311
충청남도,태안군,80,'14.12월,3477
충청남도,태안군,85,'14.12월,2100
충청남도,태안군,90,'14.12월,890
충청남도,태안군,95,'14.12월,313
충청남도,태안군,100,'14.12월,69
충청남도,태안군,105,'14.12월,25
전라북도,전체,0,'14.12월,1871560
전라북도,전체,70,'14.12월,91901
전라북도,전체,75,'14.12월,85317
전라북도,전체,80,'14.12월,71862
전라북도,전체,85,'14.12월,44223
전라북도,전체,90,'14.12월,20205
전라북도,전체,95,'14.12월,6969
전라북도,전체,100,'14.12월,1546
전라북도,전체,105,'14.12월,603
전라북도,전주시,0,'14.12월,652877
전라북도,전주시,70,'14.12월,25097
전라북도,전주시,75,'14.12월,20117
전라북도,전주시,80,'14.12월,15219
전라북도,전주시,85,'14.12월,8869
전라북도,전주시,90,'14.12월,4049
전라북도,전주시,95,'14.12월,1435
전라북도,전주시,100,'14.12월,325
전라북도,전주시,105,'14.12월,115
전라북도,완산구,0,'14.12월,364872
전라북도,완산구,70,'14.12월,14053
전라북도,완산구,75,'14.12월,10979
전라북도,완산구,80,'14.12월,8316
전라북도,완산구,85,'14.12월,5081
전라북도,완산구,90,'14.12월,2316
전라북도,완산구,95,'14.12월,828
전라북도,완산구,100,'14.12월,183
전라북도,완산구,105,'14.12월,47
전라북도,덕진구,0,'14.12월,288005
전라북도,덕진구,70,'14.12월,11044
전라북도,덕진구,75,'14.12월,9138
