기준년월,시도,행정구역,신규구인인원,신규구직건수,취업건수,구인배율,월
22.6월,서울특별시,송파구,3360,3332,958,1.008403361,6월
22.6월,서울특별시,강동구,1259,2701,720,0.466123658,6월
22.6월,부산광역시,중구,415,473,116,0.877378436,6월
22.6월,부산광역시,서구,398,942,314,0.422505308,6월
22.6월,부산광역시,동구,550,1001,278,0.549450549,6월
22.6월,부산광역시,영도구,408,1078,358,0.378478664,6월
22.6월,부산광역시,부산진구,1324,3893,1300,0.340097611,6월
22.6월,부산광역시,동래구,1015,2624,820,0.386814024,6월
22.6월,부산광역시,남구,703,2350,670,0.299148936,6월
22.6월,부산광역시,북구,646,3054,883,0.211525868,6월
22.6월,부산광역시,해운대구,2018,3625,1319,0.556689655,6월
22.6월,부산광역시,사하구,1330,3223,1141,0.412659013,6월
22.6월,부산광역시,금정구,846,2229,601,0.379542396,6월
22.6월,부산광역시,강서구,3089,1143,348,2.702537183,6월
22.6월,부산광역시,연제구,954,1977,634,0.482549317,6월
22.6월,부산광역시,수영구,579,1705,539,0.339589443,6월
22.6월,부산광역시,사상구,1424,2360,733,0.603389831,6월
22.6월,부산광역시,기장군,1300,1703,526,0.763358779,6월
22.6월,대구광역시,중구,400,521,162,0.767754319,6월
22.6월,대구광역시,동구,1125,2725,782,0.412844037,6월
22.6월,대구광역시,서구,980,1388,437,0.706051873,6월
22.6월,대구광역시,남구,630,1087,345,0.579576817,6월
22.6월,대구광역시,북구,1634,3600,1048,0.453888889,6월
22.6월,대구광역시,수성구,1392,2508,688,0.555023923,6월
22.6월,대구광역시,달서구,2352,4346,1270,0.541187299,6월
22.6월,대구광역시,달성군,1976,2156,714,0.916512059,6월
22.6월,인천광역시,중구,1089,1054,352,1.033206831,6월
22.6월,인천광역시,동구,382,509,170,0.750491159,6월
22.6월,인천광역시,미추홀구,1372,3550,1242,0.386478873,6월
22.6월,인천광역시,연수구,1144,2594,835,0.441017733,6월
22.6월,인천광역시,남동구,4654,4502,1638,1.033762772,6월
22.6월,인천광역시,부평구,1463,4340,1364,0.337096774,6월
22.6월,인천광역시,계양구,1069,2914,968,0.366849691,6월
22.6월,인천광역시,서구,4439,4575,1447,0.970273224,6월
22.6월,인천광역시,강화군,228,288,80,0.791666667,6월
22.6월,인천광역시,옹진군,141,45,10,3.133333333,6월
22.6월,광주광역시,동구,382,636,193,0.600628931,6월
22.6월,광주광역시,서구,1110,2167,695,0.512228888,6월
22.6월,광주광역시,남구,548,1344,548,0.407738095,6월
22.6월,광주광역시,북구,1409,3241,1194,0.434742363,6월
22.6월,광주광역시,광산구,2305,3180,1131,0.724842767,6월
22.6월,대전광역시,동구,346,1503,471,0.230206254,6월
22.6월,대전광역시,중구,436,1521,440,0.286653517,6월
22.6월,대전광역시,서구,981,3238,971,0.302964793,6월
22.6월,대전광역시,유성구,1217,2159,615,0.563686892,6월
22.6월,대전광역시,대덕구,845,1244,372,0.67926045,6월
22.6월,울산광역시,중구,619,1906,711,0.324763903,6월
22.6월,울산광역시,남구,1602,2760,1089,0.580434783,6월
22.6월,울산광역시,동구,1088,2101,402,0.517848644,6월
22.6월,울산광역시,북구,929,2043,710,0.454723446,6월
22.6월,울산광역시,울주군,1723,1932,637,0.891821946,6월
22.6월,세종특별자치시,전체,2194,2148,1036,1.02141527,6월
22.6월,경기도,의정부시,1725,4439,2194,0.388601036,6월
22.6월,경기도,광명시,943,2152,918,0.438197026,6월
22.6월,경기도,평택시,4789,4144,1514,1.155646718,6월
22.6월,경기도,동두천시,381,889,386,0.428571429,6월
22.6월,경기도,과천시,303,337,135,0.899109792,6월
22.6월,경기도,구리시,610,1317,487,0.46317388,6월
22.6월,경기도,남양주시,3570,5013,1978,0.712148414,6월
22.6월,경기도,오산시,741,1712,525,0.432827103,6월
22.6월,경기도,시흥시,4671,4681,1761,0.997863704,6월
22.6월,경기도,군포시,1097,2148,717,0.510707635,6월
22.6월,경기도,의왕시,706,1171,389,0.602903501,6월
22.6월,경기도,하남시,1687,2112,619,0.798768939,6월
22.6월,경기도,파주시,3561,3756,1185,0.948083067,6월
22.6월,경기도,이천시,2392,1742,492,1.373134328,6월
22.6월,경기도,안성시,2764,1254,461,2.20414673,6월
22.6월,경기도,김포시,5530,3365,1139,1.643387816,6월
22.6월,경기도,화성시,11358,5344,1711,2.125374251,6월
22.6월,경기도,광주시,3179,2507,854,1.268049462,6월
22.6월,경기도,양주시,2303,2184,950,1.054487179,6월
22.6월,경기도,포천시,2774,986,447,2.813387424,6월
22.6월,경기도,여주시,1042,646,227,1.613003096,6월
22.6월,경기도,연천군,334,247,93,1.352226721,6월
22.6월,경기도,가평군,305,432,170,0.706018519,6월
22.6월,경기도,양평군,529,489,150,1.081799591,6월
22.6월,강원도,춘천시,1491,2406,1074,0.619700748,6월
22.6월,강원도,원주시,2672,2660,1538,1.004511278,6월
22.6월,강원도,강릉시,1245,1302,739,0.956221198,6월
22.6월,강원도,동해시,276,569,156,0.485061511,6월
22.6월,강원도,태백시,59,185,36,0.318918919,6월
22.6월,강원도,속초시,494,488,302,1.012295082,6월
22.6월,강원도,삼척시,129,330,83,0.390909091,6월
22.6월,강원도,홍천군,468,313,64,1.495207668,6월
22.6월,강원도,횡성군,444,197,64,2.253807107,6월
22.6월,강원도,영월군,106,148,49,0.716216216,6월
22.6월,강원도,평창군,89,129,35,0.689922481,6월
22.6월,강원도,정선군,82,196,62,0.418367347,6월
22.6월,강원도,철원군,204,138,42,1.47826087,6월
22.6월,강원도,화천군,49,147,46,0.333333333,6월
22.6월,강원도,양구군,26,92,24,0.282608696,6월
22.6월,강원도,인제군,36,73,16,0.493150685,6월
22.6월,강원도,고성군,100,151,49,0.662251656,6월
22.6월,강원도,양양군,114,135,36,0.844444444,6월
22.6월,충청북도,충주시,2139,1982,1188,1.079212916,6월
22.6월,충청북도,제천시,1346,908,906,1.482378855,6월
22.6월,충청북도,보은군,259,162,53,1.598765432,6월
22.6월,충청북도,옥천군,426,283,84,1.505300353,6월
22.6월,충청북도,영동군,120,186,51,0.64516129,6월
22.6월,충청북도,증평군,161,278,114,0.579136691,6월
22.6월,충청북도,진천군,1485,584,235,2.542808219,6월
22.6월,충청북도,괴산군,367,193,66,1.901554404,6월
22.6월,충청북도,음성군,2782,589,216,4.723259762,6월
22.6월,충청북도,단양군,216,185,60,1.167567568,6월
22.6월,충청남도,공주시,519,480,185,1.08125,6월
22.6월,충청남도,보령시,743,552,189,1.346014493,6월
22.6월,충청남도,아산시,3556,2079,634,1.71043771,6월
22.6월,충청남도,서산시,847,1002,325,0.845309381,6월
22.6월,충청남도,논산시,1186,682,300,1.739002933,6월
22.6월,충청남도,계룡시,102,258,55,0.395348837,6월
22.6월,충청남도,당진시,1337,797,265,1.677540778,6월
22.6월,충청남도,금산군,363,199,49,1.824120603,6월
22.6월,충청남도,부여군,386,244,94,1.581967213,6월
22.6월,충청남도,서천군,281,277,74,1.014440433,6월
22.6월,충청남도,청양군,145,112,24,1.294642857,6월
22.6월,충청남도,홍성군,654,422,162,1.549763033,6월
22.6월,충청남도,예산군,646,297,75,2.175084175,6월
22.6월,충청남도,태안군,148,206,49,0.718446602,6월
22.6월,전라북도,군산시,2498,2327,1306,1.073485174,6월
22.6월,전라북도,익산시,2512,2491,1427,1.008430349,6월
22.6월,전라북도,정읍시,641,661,201,0.969742814,6월
22.6월,전라북도,남원시,367,514,129,0.714007782,6월
22.6월,전라북도,김제시,908,717,168,1.266387727,6월
22.6월,전라북도,완주군,823,750,268,1.097333333,6월
22.6월,전라북도,진안군,173,169,61,1.023668639,6월
22.6월,전라북도,무주군,191,197,34,0.969543147,6월
22.6월,전라북도,장수군,283,240,41,1.179166667,6월
22.6월,전라북도,임실군,169,168,44,1.005952381,6월
22.6월,전라북도,순창군,153,150,45,1.02,6월
22.6월,전라북도,고창군,344,172,58,2,6월
22.6월,전라북도,부안군,329,250,58,1.316,6월
22.6월,전라남도,목포시,1150,1919,1145,0.599270453,6월
22.6월,전라남도,여수시,1802,1860,940,0.968817204,6월
22.6월,전라남도,순천시,1506,2176,1085,0.692095588,6월
22.6월,전라남도,나주시,741,658,195,1.126139818,6월
22.6월,전라남도,광양시,973,1231,337,0.790414297,6월
22.6월,전라남도,담양군,422,179,66,2.357541899,6월
22.6월,전라남도,곡성군,80,89,22,0.898876404,6월
22.6월,전라남도,구례군,62,91,8,0.681318681,6월
22.6월,전라남도,고흥군,350,158,35,2.215189873,6월
22.6월,전라남도,보성군,110,99,30,1.111111111,6월
22.6월,전라남도,화순군,365,339,109,1.076696165,6월
22.6월,전라남도,장흥군,193,89,32,2.168539326,6월
22.6월,전라남도,강진군,119,107,36,1.112149533,6월
22.6월,전라남도,해남군,280,176,74,1.590909091,6월
22.6월,전라남도,영암군,1030,269,120,3.828996283,6월
22.6월,전라남도,무안군,462,479,150,0.964509395,6월
22.6월,전라남도,함평군,205,114,24,1.798245614,6월
22.6월,전라남도,영광군,141,172,30,0.819767442,6월
22.6월,전라남도,장성군,396,188,78,2.106382979,6월
22.6월,전라남도,완도군,266,71,26,3.746478873,6월
22.6월,전라남도,진도군,87,73,19,1.191780822,6월
22.6월,전라남도,신안군,67,83,33,0.807228916,6월
22.6월,경상북도,경주시,1679,1706,497,0.984173505,6월
22.6월,경상북도,김천시,969,853,267,1.135990621,6월
22.6월,경상북도,안동시,871,887,537,0.981961669,6월
22.6월,경상북도,구미시,3329,4264,1220,0.780722326,6월
22.6월,경상북도,영주시,493,626,376,0.787539936,6월
22.6월,경상북도,영천시,900,606,156,1.485148515,6월
22.6월,경상북도,상주시,222,380,86,0.584210526,6월
22.6월,경상북도,문경시,387,313,89,1.236421725,6월
22.6월,경상북도,경산시,1884,2391,679,0.787954831,6월
22.6월,경상북도,군위군,80,78,10,1.025641026,6월
22.6월,경상북도,의성군,144,176,30,0.818181818,6월
22.6월,경상북도,청송군,52,79,7,0.658227848,6월
22.6월,경상북도,영양군,16,81,14,0.197530864,6월
22.6월,경상북도,영덕군,137,221,39,0.619909502,6월
22.6월,경상북도,청도군,169,216,49,0.782407407,6월
22.6월,경상북도,고령군,410,204,39,2.009803922,6월
22.6월,경상북도,성주군,542,180,43,3.011111111,6월
22.6월,경상북도,칠곡군,1560,1179,348,1.323155216,6월
22.6월,경상북도,예천군,225,217,96,1.036866359,6월
22.6월,경상북도,봉화군,57,206,42,0.276699029,6월
22.6월,경상북도,울진군,79,367,51,0.215258856,6월
22.6월,경상북도,울릉군,18,26,6,0.692307692,6월
22.6월,경상남도,진주시,2492,2873,1291,0.867386008,6월
22.6월,경상남도,통영시,456,1306,226,0.349157734,6월
22.6월,경상남도,사천시,710,685,179,1.03649635,6월
22.6월,경상남도,김해시,5129,4972,1488,1.03157683,6월
22.6월,경상남도,밀양시,904,581,147,1.555938038,6월
22.6월,경상남도,거제시,1508,2226,626,0.677448338,6월
22.6월,경상남도,양산시,2382,3381,1355,0.704525288,6월
22.6월,경상남도,의령군,145,184,35,0.788043478,6월
22.6월,경상남도,함안군,1168,429,140,2.722610723,6월
22.6월,경상남도,창녕군,523,429,84,1.219114219,6월
22.6월,경상남도,고성군,363,292,78,1.243150685,6월
22.6월,경상남도,남해군,103,208,22,0.495192308,6월
22.6월,경상남도,하동군,160,290,49,0.551724138,6월
22.6월,경상남도,산청군,191,243,44,0.78600823,6월
22.6월,경상남도,함양군,185,264,41,0.700757576,6월
22.6월,경상남도,거창군,381,390,76,0.976923077,6월
22.6월,경상남도,합천군,159,187,37,0.85026738,6월
22.6월,제주특별자치도,제주시,2250,2784,1231,0.808189655,6월
22.6월,제주특별자치도,서귀포시,788,981,597,0.803261978,6월
22.6월,경기도,수원시,4109,8199,2828,0.501158678,6월
22.6월,경기도,성남시,3926,5728,1765,0.685405028,6월
22.6월,경기도,안양시,2388,3969,1300,0.601662887,6월
22.6월,경기도,부천시,3109,7025,2226,0.442562278,6월
22.6월,경기도,안산시,5352,5730,1966,0.934031414,6월
22.6월,경기도,고양시,4115,8096,2348,0.508275692,6월
22.6월,경기도,용인시,4779,6331,1823,0.754857053,6월
22.6월,충청북도,청주시,4091,5796,1958,0.705831608,6월
22.6월,충청남도,천안시,5154,4556,1832,1.131255487,6월
22.6월,전라북도,전주시,2937,6458,2111,0.454784763,6월
22.6월,경상북도,포항시,3250,4356,1405,0.746097337,6월
22.6월,경상남도,창원시,5742,9396,3014,0.611111111,6월
22.6월,전국,전체,290434,374701,127957,0.775108687,6월
22.6월,서울특별시,전체,40269,56786,17803,0.709136055,6월
22.6월,부산광역시,전체,16999,33380,10580,0.50925704,6월
22.6월,대구광역시,전체,10489,18331,5446,0.572200098,6월
22.6월,인천광역시,전체,15981,24371,8106,0.655738378,6월
22.6월,광주광역시,전체,5754,10568,3761,0.544473883,6월
22.6월,대전광역시,전체,3825,9665,2869,0.395757889,6월
22.6월,울산광역시,전체,5961,10742,3549,0.554924595,6월
22.6월,경기도,전체,85072,98145,33758,0.866799124,6월
22.6월,강원도,전체,8084,9659,4415,0.836939642,6월
22.6월,충청북도,전체,13392,11146,4931,1.201507267,6월
22.6월,충청남도,전체,16067,12163,4312,1.320973444,6월
22.6월,전라북도,전체,12328,15264,5951,0.807651992,6월
22.6월,전라남도,전체,10807,10620,4594,1.017608286,6월
22.6월,경상북도,전체,17473,19612,6086,0.890934122,6월
22.6월,경상남도,전체,22701,28336,8932,0.801136364,6월
22.6월,제주특별자치도,전체,3038,3765,1828,0.80690571,6월
22.7월,서울특별시,종로구,1260,790,254,1.594936709,7월
22.7월,서울특별시,중구,1787,645,258,2.770542636,7월
22.7월,서울특별시,용산구,1253,1150,409,1.089565217,7월
22.7월,서울특별시,성동구,1306,1468,647,0.889645777,7월
22.7월,서울특별시,광진구,683,2281,678,0.299430075,7월
22.7월,서울특별시,동대문구,657,2183,685,0.300961979,7월
22.7월,서울특별시,중랑구,644,2753,816,0.233926625,7월
22.7월,서울특별시,성북구,1093,2594,901,0.421356978,7월
22.7월,서울특별시,강북구,429,2168,702,0.197878229,7월
22.7월,서울특별시,도봉구,663,2271,855,0.291941876,7월
22.7월,서울특별시,노원구,1146,3402,1316,0.33686067,7월
22.7월,서울특별시,은평구,673,3326,1111,0.202345159,7월
22.7월,서울특별시,서대문구,437,1945,790,0.224678663,7월
22.7월,서울특별시,마포구,1726,2284,931,0.755691769,7월
22.7월,서울특별시,양천구,1008,2551,1045,0.395139161,7월
22.7월,서울특별시,강서구,2348,4178,1370,0.561991383,7월
22.7월,서울특별시,구로구,1728,2866,926,0.602930914,7월
22.7월,서울특별시,금천구,1981,1938,784,1.022187822,7월
22.7월,서울특별시,영등포구,3631,2310,800,1.571861472,7월
22.7월,서울특별시,동작구,814,2564,1134,0.317472699,7월
22.7월,서울특별시,관악구,699,3829,1335,0.182554192,7월
22.7월,서울특별시,서초구,3094,1561,504,1.98206278,7월
22.7월,서울특별시,강남구,5454,1922,619,2.837669095,7월
22.7월,서울특별시,송파구,3835,3450,911,1.111594203,7월
22.7월,서울특별시,강동구,1133,2834,787,0.399788285,7월
22.7월,부산광역시,중구,411,495,165,0.83030303,7월
22.7월,부산광역시,서구,432,927,377,0.466019417,7월
22.7월,부산광역시,동구,540,879,339,0.614334471,7월
22.7월,부산광역시,영도구,311,916,404,0.339519651,7월
22.7월,부산광역시,부산진구,1316,3616,1410,0.363938053,7월
22.7월,부산광역시,동래구,1010,2495,951,0.404809619,7월
22.7월,부산광역시,남구,569,2250,814,0.252888889,7월
22.7월,부산광역시,북구,540,3111,1045,0.173577628,7월
22.7월,부산광역시,해운대구,1781,3385,1595,0.526144756,7월
22.7월,부산광역시,사하구,1300,3198,1108,0.406504065,7월
22.7월,부산광역시,금정구,873,2263,704,0.3857711,7월
22.7월,부산광역시,강서구,3284,1037,371,3.166827387,7월
22.7월,부산광역시,연제구,783,1904,697,0.411239496,7월
22.7월,부산광역시,수영구,606,1816,629,0.333700441,7월
22.7월,부산광역시,사상구,1495,2198,912,0.680163785,7월
22.7월,부산광역시,기장군,1225,1673,658,0.732217573,7월
22.7월,대구광역시,중구,375,616,155,0.608766234,7월
22.7월,대구광역시,동구,1142,2777,822,0.411235146,7월
22.7월,대구광역시,서구,930,1345,479,0.691449814,7월
22.7월,대구광역시,남구,559,1104,352,0.50634058,7월
22.7월,대구광역시,북구,1466,3696,1105,0.396645022,7월
22.7월,대구광역시,수성구,1043,2493,674,0.41837144,7월
22.7월,대구광역시,달서구,2149,4766,1424,0.450902224,7월
22.7월,대구광역시,달성군,1757,2114,773,0.831125828,7월
22.7월,인천광역시,중구,1569,1026,434,1.529239766,7월
22.7월,인천광역시,동구,324,509,221,0.63654224,7월
22.7월,인천광역시,미추홀구,1380,3557,1291,0.387967388,7월
22.7월,인천광역시,연수구,1202,2569,873,0.467886337,7월
22.7월,인천광역시,남동구,4232,4609,1755,0.918203515,7월
22.7월,인천광역시,부평구,1517,4355,1445,0.348335247,7월
22.7월,인천광역시,계양구,992,2875,1054,0.345043478,7월
