시도,행정구역,성별,연월,15~64세 고용률 (%)
울산광역시,전체,계,'22상,64.0
울산광역시,전체,남자,'18상,75.3
울산광역시,전체,남자,'18하,75.0
울산광역시,전체,남자,'19상,75.1
울산광역시,전체,남자,'19하,75.9
울산광역시,전체,남자,'20상,75.4
울산광역시,전체,남자,'20하,76.8
울산광역시,전체,남자,'21상,73.5
울산광역시,전체,남자,'21하,75.6
울산광역시,전체,남자,'22상,76.7
울산광역시,전체,여자,'18상,50.0
울산광역시,전체,여자,'18하,51.6
울산광역시,전체,여자,'19상,51.1
울산광역시,전체,여자,'19하,51.4
울산광역시,전체,여자,'20상,47.6
울산광역시,전체,여자,'20하,47.5
울산광역시,전체,여자,'21상,49.6
울산광역시,전체,여자,'21하,51.5
울산광역시,전체,여자,'22상,50.1
세종특별자치시,전체,계,'18상,65.1
세종특별자치시,전체,계,'18하,66.0
세종특별자치시,전체,계,'19상,66.0
세종특별자치시,전체,계,'19하,65.9
세종특별자치시,전체,계,'20상,66.1
세종특별자치시,전체,계,'20하,66.2
세종특별자치시,전체,계,'21상,66.5
세종특별자치시,전체,계,'21하,66.1
세종특별자치시,전체,계,'22상,67.4
세종특별자치시,전체,남자,'18상,77.2
세종특별자치시,전체,남자,'18하,77.7
세종특별자치시,전체,남자,'19상,76.9
세종특별자치시,전체,남자,'19하,77.1
세종특별자치시,전체,남자,'20상,76.8
세종특별자치시,전체,남자,'20하,76.5
세종특별자치시,전체,남자,'21상,77.8
세종특별자치시,전체,남자,'21하,76.6
세종특별자치시,전체,남자,'22상,78.6
세종특별자치시,전체,여자,'18상,52.7
세종특별자치시,전체,여자,'18하,54.1
세종특별자치시,전체,여자,'19상,54.7
세종특별자치시,전체,여자,'19하,54.5
세종특별자치시,전체,여자,'20상,55.1
세종특별자치시,전체,여자,'20하,55.7
세종특별자치시,전체,여자,'21상,54.9
세종특별자치시,전체,여자,'21하,55.3
세종특별자치시,전체,여자,'22상,56.2
경기도,전체,계,'18상,68.2
경기도,전체,계,'18하,67.7
경기도,전체,계,'19상,67.6
경기도,전체,계,'19하,67.8
경기도,전체,계,'20상,65.8
경기도,전체,계,'20하,65.4
경기도,전체,계,'21상,66.3
경기도,전체,계,'21하,67.8
경기도,전체,계,'22상,70.2
경기도,전체,남자,'18상,78.9
경기도,전체,남자,'18하,78.2
경기도,전체,남자,'19상,77.5
경기도,전체,남자,'19하,77.7
경기도,전체,남자,'20상,76.3
경기도,전체,남자,'20하,76.2
경기도,전체,남자,'21상,76.6
경기도,전체,남자,'21하,77.6
경기도,전체,남자,'22상,79.5
경기도,전체,여자,'18상,57.2
경기도,전체,여자,'18하,56.8
경기도,전체,여자,'19상,57.2
경기도,전체,여자,'19하,57.5
경기도,전체,여자,'20상,54.9
경기도,전체,여자,'20하,54.1
경기도,전체,여자,'21상,55.7
경기도,전체,여자,'21하,57.5
경기도,전체,여자,'22상,60.5
강원도,전체,계,'18상,66.8
강원도,전체,계,'18하,68.4
강원도,전체,계,'19상,68.8
강원도,전체,계,'19하,69.4
강원도,전체,계,'20상,66.8
강원도,전체,계,'20하,68.0
강원도,전체,계,'21상,67.0
강원도,전체,계,'21하,68.4
강원도,전체,계,'22상,67.8
강원도,전체,남자,'18상,72.8
강원도,전체,남자,'18하,76.2
강원도,전체,남자,'19상,76.1
강원도,전체,남자,'19하,76.3
강원도,전체,남자,'20상,74.6
강원도,전체,남자,'20하,75.0
강원도,전체,남자,'21상,73.3
강원도,전체,남자,'21하,74.1
강원도,전체,남자,'22상,73.6
강원도,전체,여자,'18상,60.7
강원도,전체,여자,'18하,60.4
강원도,전체,여자,'19상,61.3
강원도,전체,여자,'19하,62.3
강원도,전체,여자,'20상,58.8
강원도,전체,여자,'20하,60.8
강원도,전체,여자,'21상,60.4
강원도,전체,여자,'21하,62.5
강원도,전체,여자,'22상,61.9
충청북도,전체,계,'18상,69.9
충청북도,전체,계,'18하,69.6
충청북도,전체,계,'19상,68.3
충청북도,전체,계,'19하,69.2
충청북도,전체,계,'20상,68.7
충청북도,전체,계,'20하,68.7
충청북도,전체,계,'21상,69.6
충청북도,전체,계,'21하,71.1
충청북도,전체,계,'22상,71.1
충청북도,전체,남자,'18상,79.2
충청북도,전체,남자,'18하,78.9
충청북도,전체,남자,'19상,75.9
충청북도,전체,남자,'19하,76.7
충청북도,전체,남자,'20상,77.0
충청북도,전체,남자,'20하,75.2
충청북도,전체,남자,'21상,77.1
충청북도,전체,남자,'21하,78.1
충청북도,전체,남자,'22상,78.4
충청북도,전체,여자,'18상,59.9
충청북도,전체,여자,'18하,59.6
충청북도,전체,여자,'19상,60.1
충청북도,전체,여자,'19하,61.0
충청북도,전체,여자,'20상,59.7
충청북도,전체,여자,'20하,61.5
충청북도,전체,여자,'21상,61.4
충청북도,전체,여자,'21하,63.4
충청북도,전체,여자,'22상,63.1
충청남도,전체,계,'18상,68.9
충청남도,전체,계,'18하,69.6
충청남도,전체,계,'19상,69.6
충청남도,전체,계,'19하,70.2
충청남도,전체,계,'20상,67.5
충청남도,전체,계,'20하,69.4
충청남도,전체,계,'21상,68.4
충청남도,전체,계,'21하,69.7
충청남도,전체,계,'22상,69.0
충청남도,전체,남자,'18상,78.1
충청남도,전체,남자,'18하,78.6
충청남도,전체,남자,'19상,79.0
충청남도,전체,남자,'19하,78.9
충청남도,전체,남자,'20상,76.6
충청남도,전체,남자,'20하,77.3
충청남도,전체,남자,'21상,77.0
충청남도,전체,남자,'21하,78.1
충청남도,전체,남자,'22상,77.4
충청남도,전체,여자,'18상,58.8
충청남도,전체,여자,'18하,59.7
충청남도,전체,여자,'19상,59.1
충청남도,전체,여자,'19하,60.6
충청남도,전체,여자,'20상,57.4
충청남도,전체,여자,'20하,60.6
충청남도,전체,여자,'21상,58.6
충청남도,전체,여자,'21하,60.2
충청남도,전체,여자,'22상,59.5
전라북도,전체,계,'18상,64.1
전라북도,전체,계,'18하,64.5
전라북도,전체,계,'19상,64.6
전라북도,전체,계,'19하,64.3
전라북도,전체,계,'20상,62.9
전라북도,전체,계,'20하,66.1
전라북도,전체,계,'21상,65.4
전라북도,전체,계,'21하,66.9
전라북도,전체,계,'22상,66.8
전라북도,전체,남자,'18상,72.8
전라북도,전체,남자,'18하,73.9
전라북도,전체,남자,'19상,71.3
전라북도,전체,남자,'19하,72.9
전라북도,전체,남자,'20상,71.5
전라북도,전체,남자,'20하,73.2
전라북도,전체,남자,'21상,72.5
전라북도,전체,남자,'21하,73.6
전라북도,전체,남자,'22상,72.4
전라북도,전체,여자,'18상,55.0
전라북도,전체,여자,'18하,54.8
전라북도,전체,여자,'19상,57.6
전라북도,전체,여자,'19하,55.2
전라북도,전체,여자,'20상,53.9
전라북도,전체,여자,'20하,58.6
전라북도,전체,여자,'21상,57.9
전라북도,전체,여자,'21하,59.8
전라북도,전체,여자,'22상,60.8
전라남도,전체,계,'18상,67.7
전라남도,전체,계,'18하,69.1
전라남도,전체,계,'19상,67.7
전라남도,전체,계,'19하,70.8
전라남도,전체,계,'20상,68.3
전라남도,전체,계,'20하,69.5
전라남도,전체,계,'21상,68.6
전라남도,전체,계,'21하,71.3
전라남도,전체,계,'22상,70.9
전라남도,전체,남자,'18상,75.0
전라남도,전체,남자,'18하,76.5
전라남도,전체,남자,'19상,74.4
전라남도,전체,남자,'19하,79.2
전라남도,전체,남자,'20상,75.2
전라남도,전체,남자,'20하,76.4
전라남도,전체,남자,'21상,75.8
전라남도,전체,남자,'21하,77.5
전라남도,전체,남자,'22상,77.0
전라남도,전체,여자,'18상,59.7
전라남도,전체,여자,'18하,60.9
전라남도,전체,여자,'19상,60.2
전라남도,전체,여자,'19하,61.6
전라남도,전체,여자,'20상,60.7
전라남도,전체,여자,'20하,61.8
전라남도,전체,여자,'21상,60.4
전라남도,전체,여자,'21하,64.4
전라남도,전체,여자,'22상,64.1
경상북도,전체,계,'18상,67.4
경상북도,전체,계,'18하,67.9
경상북도,전체,계,'19상,66.8
경상북도,전체,계,'19하,67.8
경상북도,전체,계,'20상,64.8
경상북도,전체,계,'20하,67.0
경상북도,전체,계,'21상,65.0
경상북도,전체,계,'21하,66.9
경상북도,전체,계,'22상,68.4
경상북도,전체,남자,'18상,76.2
경상북도,전체,남자,'18하,76.5
경상북도,전체,남자,'19상,74.8
경상북도,전체,남자,'19하,75.6
경상북도,전체,남자,'20상,74.0
경상북도,전체,남자,'20하,76.2
경상북도,전체,남자,'21상,74.8
경상북도,전체,남자,'21하,76.5
경상북도,전체,남자,'22상,77.6
경상북도,전체,여자,'18상,57.9
경상북도,전체,여자,'18하,58.6
경상북도,전체,여자,'19상,58.2
경상북도,전체,여자,'19하,59.3
경상북도,전체,여자,'20상,54.7
경상북도,전체,여자,'20하,56.9
경상북도,전체,여자,'21상,54.2
경상북도,전체,여자,'21하,56.3
경상북도,전체,여자,'22상,58.3
경상남도,전체,계,'18상,66.3
경상남도,전체,계,'18하,67.1
경상남도,전체,계,'19상,66.6
경상남도,전체,계,'19하,67.2
경상남도,전체,계,'20상,65.1
경상남도,전체,계,'20하,65.1
경상남도,전체,계,'21상,65.8
경상남도,전체,계,'21하,66.1
경상남도,전체,계,'22상,67.0
경상남도,전체,남자,'18상,76.8
경상남도,전체,남자,'18하,77.9
경상남도,전체,남자,'19상,76.0
경상남도,전체,남자,'19하,76.5
경상남도,전체,남자,'20상,74.8
경상남도,전체,남자,'20하,74.1
경상남도,전체,남자,'21상,73.9
경상남도,전체,남자,'21하,74.0
경상남도,전체,남자,'22상,76.3
경상남도,전체,여자,'18상,55.1
경상남도,전체,여자,'18하,55.5
경상남도,전체,여자,'19상,56.4
경상남도,전체,여자,'19하,57.1
경상남도,전체,여자,'20상,54.6
경상남도,전체,여자,'20하,55.4
경상남도,전체,여자,'21상,56.9
경상남도,전체,여자,'21하,57.5
경상남도,전체,여자,'22상,56.9
제주특별자치도,전체,계,'18상,73.7
제주특별자치도,전체,계,'18하,72.8
제주특별자치도,전체,계,'19상,72.0
제주특별자치도,전체,계,'19하,73.0
제주특별자치도,전체,계,'20상,69.2
제주특별자치도,전체,계,'20하,70.9
제주특별자치도,전체,계,'21상,72.4
제주특별자치도,전체,계,'21하,71.7
제주특별자치도,전체,계,'22상,72.7
제주특별자치도,전체,남자,'18상,79.5
제주특별자치도,전체,남자,'18하,78.7
제주특별자치도,전체,남자,'19상,78.9
