기준년,시도,행정구역,직종_중분류,신규구인인원,신규구직건수,취업건수,구인배율
22년,전라북도,부안군,기계 설치·정비·생산직,36,78,38,0.46153846153846156
22년,전라북도,부안군,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),14,27,10,0.5185185185185185
22년,전라북도,부안군,전기·전자 설치·정비·생산직,65,60,13,1.0833333333333333
22년,전라북도,부안군,정보통신 설치·정비직,12,6,3,2.0
22년,전라북도,부안군,화학·환경 설치·정비·생산직,10,10,6,1.0
22년,전라북도,부안군,섬유·의복 생산직,0,8,1,0.0
22년,전라북도,부안군,식품가공·생산직,731,112,68,6.526785714285714
22년,전라북도,부안군,인쇄·목재·공예 및 기타 설치·정비·생산직,0,31,7,0.0
22년,전라북도,부안군,제조 단순직,194,110,46,1.7636363636363637
22년,전라북도,부안군,농림어업직,406,152,84,2.6710526315789473
22년,전라남도,목포시,관리직(임원·부서장),63,372,112,0.1693548387096774
22년,전라남도,목포시,경영·행정·사무직,1701,4895,1616,0.3474974463738509
22년,전라남도,목포시,금융·보험직,29,101,36,0.2871287128712871
22년,전라남도,목포시,인문·사회과학 연구직,3,6,2,0.5
22년,전라남도,목포시,자연·생명과학 연구직,0,36,7,0.0
22년,전라남도,목포시,정보통신 연구개발직 및 공학기술직,108,247,64,0.43724696356275305
22년,전라남도,목포시,건설·채굴 연구개발직 및 공학기술직,288,236,112,1.2203389830508475
22년,전라남도,목포시,제조 연구개발직 및 공학기술직,212,589,239,0.3599320882852292
22년,전라남도,목포시,교육직,112,616,164,0.18181818181818182
22년,전라남도,목포시,법률직,11,28,10,0.39285714285714285
22년,전라남도,목포시,사회복지·종교직,937,2264,869,0.41386925795053003
22년,전라남도,목포시,경찰·소방·교도직,0,59,6,0.0
22년,전라남도,목포시,군인,0,5,2,0.0
22년,전라남도,목포시,보건·의료직,878,2117,713,0.41473783656117147
22년,전라남도,목포시,예술·디자인·방송직,204,569,147,0.3585237258347979
22년,전라남도,목포시,스포츠·레크리에이션직,61,92,26,0.6630434782608695
22년,전라남도,목포시,미용·예식 서비스직,36,493,69,0.07302231237322515
22년,전라남도,목포시,여행·숙박·오락 서비스직,12,86,21,0.13953488372093023
22년,전라남도,목포시,음식 서비스직,616,1684,359,0.3657957244655582
22년,전라남도,목포시,경호·경비직,142,563,249,0.2522202486678508
22년,전라남도,목포시,돌봄 서비스직(간병·육아),919,1246,474,0.7375601926163724
22년,전라남도,목포시,청소 및 기타 개인서비스직,5897,1005,7025,5.867661691542288
22년,전라남도,목포시,영업·판매직,268,759,185,0.3530961791831357
22년,전라남도,목포시,운전·운송직,744,1198,478,0.6210350584307178
22년,전라남도,목포시,건설·채굴직,328,861,208,0.38095238095238093
22년,전라남도,목포시,기계 설치·정비·생산직,355,495,184,0.7171717171717171
22년,전라남도,목포시,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),141,422,184,0.3341232227488152
22년,전라남도,목포시,전기·전자 설치·정비·생산직,158,791,281,0.1997471554993679
22년,전라남도,목포시,정보통신 설치·정비직,54,51,17,1.0588235294117647
22년,전라남도,목포시,화학·환경 설치·정비·생산직,34,33,19,1.0303030303030303
22년,전라남도,목포시,섬유·의복 생산직,13,24,7,0.5416666666666666
22년,전라남도,목포시,식품가공·생산직,94,477,109,0.1970649895178197
22년,전라남도,목포시,인쇄·목재·공예 및 기타 설치·정비·생산직,19,88,13,0.2159090909090909
22년,전라남도,목포시,제조 단순직,730,785,373,0.9299363057324841
22년,전라남도,목포시,농림어업직,67,110,32,0.6090909090909091
22년,전라남도,여수시,관리직(임원·부서장),414,497,175,0.8329979879275654
22년,전라남도,여수시,경영·행정·사무직,2240,5392,1646,0.41543026706231456
22년,전라남도,여수시,금융·보험직,27,108,26,0.25
22년,전라남도,여수시,인문·사회과학 연구직,4,4,0,1.0
22년,전라남도,여수시,자연·생명과학 연구직,1,57,12,0.017543859649122806
22년,전라남도,여수시,정보통신 연구개발직 및 공학기술직,24,232,36,0.10344827586206896
22년,전라남도,여수시,건설·채굴 연구개발직 및 공학기술직,1025,338,172,3.032544378698225
22년,전라남도,여수시,제조 연구개발직 및 공학기술직,1200,1072,354,1.1194029850746268
22년,전라남도,여수시,교육직,159,476,123,0.33403361344537813
22년,전라남도,여수시,법률직,7,35,9,0.2
22년,전라남도,여수시,사회복지·종교직,954,1342,528,0.7108792846497765
22년,전라남도,여수시,경찰·소방·교도직,0,50,8,0.0
22년,전라남도,여수시,군인,0,10,1,0.0
22년,전라남도,여수시,보건·의료직,552,1427,526,0.38682550805886473
22년,전라남도,여수시,예술·디자인·방송직,179,339,81,0.528023598820059
22년,전라남도,여수시,스포츠·레크리에이션직,98,50,12,1.96
22년,전라남도,여수시,미용·예식 서비스직,58,231,42,0.2510822510822511
22년,전라남도,여수시,여행·숙박·오락 서비스직,234,125,59,1.872
22년,전라남도,여수시,음식 서비스직,987,1062,265,0.9293785310734464
22년,전라남도,여수시,경호·경비직,182,507,206,0.358974358974359
22년,전라남도,여수시,돌봄 서비스직(간병·육아),184,591,153,0.311336717428088
22년,전라남도,여수시,청소 및 기타 개인서비스직,4931,975,4805,5.057435897435897
22년,전라남도,여수시,영업·판매직,435,555,126,0.7837837837837838
22년,전라남도,여수시,운전·운송직,1039,1179,497,0.8812553011026294
22년,전라남도,여수시,건설·채굴직,1140,2003,906,0.5691462805791313
22년,전라남도,여수시,기계 설치·정비·생산직,1673,930,371,1.7989247311827956
22년,전라남도,여수시,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),297,598,322,0.49665551839464883
22년,전라남도,여수시,전기·전자 설치·정비·생산직,447,657,258,0.680365296803653
22년,전라남도,여수시,정보통신 설치·정비직,112,54,17,2.074074074074074
22년,전라남도,여수시,화학·환경 설치·정비·생산직,811,1702,548,0.4764982373678026
22년,전라남도,여수시,섬유·의복 생산직,0,25,3,0.0
22년,전라남도,여수시,식품가공·생산직,200,180,30,1.1111111111111112
22년,전라남도,여수시,인쇄·목재·공예 및 기타 설치·정비·생산직,77,100,23,0.77
22년,전라남도,여수시,제조 단순직,1302,401,151,3.2468827930174564
22년,전라남도,여수시,농림어업직,752,142,51,5.295774647887324
22년,전라남도,순천시,관리직(임원·부서장),110,511,134,0.21526418786692758
22년,전라남도,순천시,경영·행정·사무직,1580,5510,1638,0.2867513611615245
22년,전라남도,순천시,금융·보험직,5,162,39,0.030864197530864196
22년,전라남도,순천시,인문·사회과학 연구직,25,16,1,1.5625
22년,전라남도,순천시,자연·생명과학 연구직,27,94,22,0.2872340425531915
22년,전라남도,순천시,정보통신 연구개발직 및 공학기술직,97,372,78,0.260752688172043
22년,전라남도,순천시,건설·채굴 연구개발직 및 공학기술직,655,427,141,1.5339578454332552
22년,전라남도,순천시,제조 연구개발직 및 공학기술직,431,1132,372,0.38074204946996465
22년,전라남도,순천시,교육직,116,679,123,0.17083946980854198
22년,전라남도,순천시,법률직,18,79,11,0.22784810126582278
22년,전라남도,순천시,사회복지·종교직,845,1587,577,0.5324511657214871
22년,전라남도,순천시,경찰·소방·교도직,0,56,11,0.0
22년,전라남도,순천시,군인,0,13,0,0.0
22년,전라남도,순천시,보건·의료직,1259,2422,859,0.5198183319570603
22년,전라남도,순천시,예술·디자인·방송직,337,604,144,0.5579470198675497
22년,전라남도,순천시,스포츠·레크리에이션직,76,104,25,0.7307692307692307
22년,전라남도,순천시,미용·예식 서비스직,121,370,71,0.327027027027027
22년,전라남도,순천시,여행·숙박·오락 서비스직,7,78,23,0.08974358974358974
22년,전라남도,순천시,음식 서비스직,852,1228,318,0.6938110749185668
22년,전라남도,순천시,경호·경비직,71,418,142,0.16985645933014354
22년,전라남도,순천시,돌봄 서비스직(간병·육아),622,1092,394,0.5695970695970696
22년,전라남도,순천시,청소 및 기타 개인서비스직,6121,1007,5716,6.0784508440913605
22년,전라남도,순천시,영업·판매직,423,700,145,0.6042857142857143
22년,전라남도,순천시,운전·운송직,622,1388,511,0.44812680115273773
22년,전라남도,순천시,건설·채굴직,367,1383,360,0.2653651482284888
22년,전라남도,순천시,기계 설치·정비·생산직,596,915,362,0.6513661202185792
22년,전라남도,순천시,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),508,581,245,0.8743545611015491
22년,전라남도,순천시,전기·전자 설치·정비·생산직,233,937,295,0.2486659551760939
22년,전라남도,순천시,정보통신 설치·정비직,145,57,29,2.543859649122807
22년,전라남도,순천시,화학·환경 설치·정비·생산직,104,493,180,0.21095334685598377
22년,전라남도,순천시,섬유·의복 생산직,26,20,2,1.3
22년,전라남도,순천시,식품가공·생산직,186,284,147,0.6549295774647887
22년,전라남도,순천시,인쇄·목재·공예 및 기타 설치·정비·생산직,47,124,25,0.3790322580645161
22년,전라남도,순천시,제조 단순직,534,643,196,0.8304821150855366
22년,전라남도,순천시,농림어업직,164,275,123,0.5963636363636363
22년,전라남도,나주시,관리직(임원·부서장),136,181,61,0.7513812154696132
22년,전라남도,나주시,경영·행정·사무직,2059,2018,657,1.0203171456888007
22년,전라남도,나주시,금융·보험직,9,37,11,0.24324324324324326
22년,전라남도,나주시,인문·사회과학 연구직,7,7,3,1.0
22년,전라남도,나주시,자연·생명과학 연구직,40,18,2,2.2222222222222223
22년,전라남도,나주시,정보통신 연구개발직 및 공학기술직,102,159,46,0.6415094339622641
22년,전라남도,나주시,건설·채굴 연구개발직 및 공학기술직,521,124,60,4.201612903225806
22년,전라남도,나주시,제조 연구개발직 및 공학기술직,260,248,78,1.0483870967741935
22년,전라남도,나주시,교육직,143,198,62,0.7222222222222222
22년,전라남도,나주시,법률직,11,26,6,0.4230769230769231
22년,전라남도,나주시,사회복지·종교직,614,697,299,0.8809182209469153
22년,전라남도,나주시,경찰·소방·교도직,0,20,2,0.0
22년,전라남도,나주시,군인,0,2,0,0.0
22년,전라남도,나주시,보건·의료직,177,521,177,0.3397312859884837
22년,전라남도,나주시,예술·디자인·방송직,92,202,53,0.45544554455445546
22년,전라남도,나주시,스포츠·레크리에이션직,20,22,2,0.9090909090909091
22년,전라남도,나주시,미용·예식 서비스직,5,125,16,0.04
22년,전라남도,나주시,여행·숙박·오락 서비스직,6,29,7,0.20689655172413793
22년,전라남도,나주시,음식 서비스직,348,443,133,0.7855530474040632
22년,전라남도,나주시,경호·경비직,81,184,74,0.44021739130434784
22년,전라남도,나주시,돌봄 서비스직(간병·육아),320,296,81,1.0810810810810811
22년,전라남도,나주시,청소 및 기타 개인서비스직,448,306,164,1.4640522875816993
22년,전라남도,나주시,영업·판매직,195,291,76,0.6701030927835051
22년,전라남도,나주시,운전·운송직,326,451,173,0.7228381374722838
22년,전라남도,나주시,건설·채굴직,426,292,69,1.4589041095890412
22년,전라남도,나주시,기계 설치·정비·생산직,304,234,86,1.2991452991452992
22년,전라남도,나주시,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),109,113,31,0.9646017699115044
22년,전라남도,나주시,전기·전자 설치·정비·생산직,371,411,157,0.902676399026764
22년,전라남도,나주시,정보통신 설치·정비직,68,24,6,2.8333333333333335
22년,전라남도,나주시,화학·환경 설치·정비·생산직,76,30,7,2.533333333333333
22년,전라남도,나주시,섬유·의복 생산직,13,12,2,1.0833333333333333
22년,전라남도,나주시,식품가공·생산직,391,172,61,2.2732558139534884
22년,전라남도,나주시,인쇄·목재·공예 및 기타 설치·정비·생산직,88,49,23,1.7959183673469388
22년,전라남도,나주시,제조 단순직,1259,502,249,2.50796812749004
22년,전라남도,나주시,농림어업직,566,214,131,2.6448598130841123
22년,전라남도,광양시,관리직(임원·부서장),213,382,100,0.5575916230366492
22년,전라남도,광양시,경영·행정·사무직,1315,3277,898,0.40128166005492827
22년,전라남도,광양시,금융·보험직,15,40,12,0.375
22년,전라남도,광양시,인문·사회과학 연구직,0,3,1,0.0
22년,전라남도,광양시,자연·생명과학 연구직,1,35,7,0.02857142857142857
22년,전라남도,광양시,정보통신 연구개발직 및 공학기술직,197,134,22,1.4701492537313432
22년,전라남도,광양시,건설·채굴 연구개발직 및 공학기술직,574,204,67,2.8137254901960786
22년,전라남도,광양시,제조 연구개발직 및 공학기술직,565,690,233,0.8188405797101449
22년,전라남도,광양시,교육직,87,265,82,0.3283018867924528
22년,전라남도,광양시,법률직,29,20,4,1.45
22년,전라남도,광양시,사회복지·종교직,661,946,361,0.6987315010570825
22년,전라남도,광양시,경찰·소방·교도직,0,24,2,0.0
22년,전라남도,광양시,군인,0,8,1,0.0
22년,전라남도,광양시,보건·의료직,592,1136,365,0.5211267605633803
22년,전라남도,광양시,예술·디자인·방송직,79,253,43,0.31225296442687744
22년,전라남도,광양시,스포츠·레크리에이션직,22,36,5,0.6111111111111112
22년,전라남도,광양시,미용·예식 서비스직,2,149,11,0.013422818791946308
