시도,행정구역,key,연령별,시점,고용률 (%)
충청남도,서천군,충청남도-서천군,15 - 29세,'22상,50.9
충청남도,청양군,충청남도-청양군,15 - 29세,'18상,40.5
충청남도,청양군,충청남도-청양군,15 - 29세,'18하,47.3
충청남도,청양군,충청남도-청양군,15 - 29세,'19상,40.8
충청남도,청양군,충청남도-청양군,15 - 29세,'19하,49.5
충청남도,청양군,충청남도-청양군,15 - 29세,'20상,43.9
충청남도,청양군,충청남도-청양군,15 - 29세,'20하,39.2
충청남도,청양군,충청남도-청양군,15 - 29세,'21상,42.4
충청남도,청양군,충청남도-청양군,15 - 29세,'21하,53.4
충청남도,청양군,충청남도-청양군,15 - 29세,'22상,43.6
충청남도,홍성군,충청남도-홍성군,15 - 29세,'18상,35
충청남도,홍성군,충청남도-홍성군,15 - 29세,'18하,28.2
충청남도,홍성군,충청남도-홍성군,15 - 29세,'19상,34.9
충청남도,홍성군,충청남도-홍성군,15 - 29세,'19하,32.6
충청남도,홍성군,충청남도-홍성군,15 - 29세,'20상,24.9
충청남도,홍성군,충청남도-홍성군,15 - 29세,'20하,26.9
충청남도,홍성군,충청남도-홍성군,15 - 29세,'21상,33.7
충청남도,홍성군,충청남도-홍성군,15 - 29세,'21하,38.3
충청남도,홍성군,충청남도-홍성군,15 - 29세,'22상,40.1
충청남도,예산군,충청남도-예산군,15 - 29세,'18상,36.7
충청남도,예산군,충청남도-예산군,15 - 29세,'18하,38.2
충청남도,예산군,충청남도-예산군,15 - 29세,'19상,34
충청남도,예산군,충청남도-예산군,15 - 29세,'19하,41
충청남도,예산군,충청남도-예산군,15 - 29세,'20상,40.7
충청남도,예산군,충청남도-예산군,15 - 29세,'20하,40.6
충청남도,예산군,충청남도-예산군,15 - 29세,'21상,38
충청남도,예산군,충청남도-예산군,15 - 29세,'21하,41.4
충청남도,예산군,충청남도-예산군,15 - 29세,'22상,46.5
충청남도,태안군,충청남도-태안군,15 - 29세,'18상,39.1
충청남도,태안군,충청남도-태안군,15 - 29세,'18하,42.7
충청남도,태안군,충청남도-태안군,15 - 29세,'19상,44.8
충청남도,태안군,충청남도-태안군,15 - 29세,'19하,46.2
충청남도,태안군,충청남도-태안군,15 - 29세,'20상,47.9
충청남도,태안군,충청남도-태안군,15 - 29세,'20하,45.7
충청남도,태안군,충청남도-태안군,15 - 29세,'21상,40
충청남도,태안군,충청남도-태안군,15 - 29세,'21하,45.2
충청남도,태안군,충청남도-태안군,15 - 29세,'22상,41.2
전라북도,전주시,전라북도-전주시,15 - 29세,'18상,26.9
전라북도,전주시,전라북도-전주시,15 - 29세,'18하,30.4
전라북도,전주시,전라북도-전주시,15 - 29세,'19상,31.4
전라북도,전주시,전라북도-전주시,15 - 29세,'19하,33
전라북도,전주시,전라북도-전주시,15 - 29세,'20상,28.7
전라북도,전주시,전라북도-전주시,15 - 29세,'20하,30.3
전라북도,전주시,전라북도-전주시,15 - 29세,'21상,32
전라북도,전주시,전라북도-전주시,15 - 29세,'21하,37.1
전라북도,전주시,전라북도-전주시,15 - 29세,'22상,35.3
전라북도,군산시,전라북도-군산시,15 - 29세,'18상,26.4
전라북도,군산시,전라북도-군산시,15 - 29세,'18하,27.5
전라북도,군산시,전라북도-군산시,15 - 29세,'19상,31.1
전라북도,군산시,전라북도-군산시,15 - 29세,'19하,29.4
전라북도,군산시,전라북도-군산시,15 - 29세,'20상,26.2
전라북도,군산시,전라북도-군산시,15 - 29세,'20하,26.3
전라북도,군산시,전라북도-군산시,15 - 29세,'21상,31.8
전라북도,군산시,전라북도-군산시,15 - 29세,'21하,31.3
전라북도,군산시,전라북도-군산시,15 - 29세,'22상,28.6
전라북도,익산시,전라북도-익산시,15 - 29세,'18상,25.2
전라북도,익산시,전라북도-익산시,15 - 29세,'18하,30.8
전라북도,익산시,전라북도-익산시,15 - 29세,'19상,27.9
전라북도,익산시,전라북도-익산시,15 - 29세,'19하,27.4
전라북도,익산시,전라북도-익산시,15 - 29세,'20상,28.4
전라북도,익산시,전라북도-익산시,15 - 29세,'20하,29
전라북도,익산시,전라북도-익산시,15 - 29세,'21상,25.7
전라북도,익산시,전라북도-익산시,15 - 29세,'21하,30.1
전라북도,익산시,전라북도-익산시,15 - 29세,'22상,30.7
전라북도,정읍시,전라북도-정읍시,15 - 29세,'18상,26.7
전라북도,정읍시,전라북도-정읍시,15 - 29세,'18하,31.5
전라북도,정읍시,전라북도-정읍시,15 - 29세,'19상,32.5
전라북도,정읍시,전라북도-정읍시,15 - 29세,'19하,35.8
전라북도,정읍시,전라북도-정읍시,15 - 29세,'20상,32.1
전라북도,정읍시,전라북도-정읍시,15 - 29세,'20하,35.9
전라북도,정읍시,전라북도-정읍시,15 - 29세,'21상,37.9
전라북도,정읍시,전라북도-정읍시,15 - 29세,'21하,34.2
전라북도,정읍시,전라북도-정읍시,15 - 29세,'22상,35.5
전라북도,남원시,전라북도-남원시,15 - 29세,'18상,31.2
전라북도,남원시,전라북도-남원시,15 - 29세,'18하,37.5
전라북도,남원시,전라북도-남원시,15 - 29세,'19상,33.4
전라북도,남원시,전라북도-남원시,15 - 29세,'19하,37.8
전라북도,남원시,전라북도-남원시,15 - 29세,'20상,32.4
전라북도,남원시,전라북도-남원시,15 - 29세,'20하,37.3
전라북도,남원시,전라북도-남원시,15 - 29세,'21상,36
전라북도,남원시,전라북도-남원시,15 - 29세,'21하,31.6
전라북도,남원시,전라북도-남원시,15 - 29세,'22상,33.8
전라북도,김제시,전라북도-김제시,15 - 29세,'18상,31.7
전라북도,김제시,전라북도-김제시,15 - 29세,'18하,31.2
전라북도,김제시,전라북도-김제시,15 - 29세,'19상,34.3
전라북도,김제시,전라북도-김제시,15 - 29세,'19하,30.1
전라북도,김제시,전라북도-김제시,15 - 29세,'20상,29.5
전라북도,김제시,전라북도-김제시,15 - 29세,'20하,33.8
전라북도,김제시,전라북도-김제시,15 - 29세,'21상,34
전라북도,김제시,전라북도-김제시,15 - 29세,'21하,30.9
전라북도,김제시,전라북도-김제시,15 - 29세,'22상,32.9
전라북도,완주군,전라북도-완주군,15 - 29세,'18상,26.8
전라북도,완주군,전라북도-완주군,15 - 29세,'18하,28.3
전라북도,완주군,전라북도-완주군,15 - 29세,'19상,26.6
전라북도,완주군,전라북도-완주군,15 - 29세,'19하,25.5
전라북도,완주군,전라북도-완주군,15 - 29세,'20상,26.9
전라북도,완주군,전라북도-완주군,15 - 29세,'20하,29.5
전라북도,완주군,전라북도-완주군,15 - 29세,'21상,28.4
전라북도,완주군,전라북도-완주군,15 - 29세,'21하,26.7
전라북도,완주군,전라북도-완주군,15 - 29세,'22상,27.8
전라북도,진안군,전라북도-진안군,15 - 29세,'18상,46.2
전라북도,진안군,전라북도-진안군,15 - 29세,'18하,43.9
전라북도,진안군,전라북도-진안군,15 - 29세,'19상,47
전라북도,진안군,전라북도-진안군,15 - 29세,'19하,42.3
전라북도,진안군,전라북도-진안군,15 - 29세,'20상,36
전라북도,진안군,전라북도-진안군,15 - 29세,'20하,37.2
전라북도,진안군,전라북도-진안군,15 - 29세,'21상,40.8
전라북도,진안군,전라북도-진안군,15 - 29세,'21하,39.5
전라북도,진안군,전라북도-진안군,15 - 29세,'22상,41.7
전라북도,무주군,전라북도-무주군,15 - 29세,'18상,31.4
전라북도,무주군,전라북도-무주군,15 - 29세,'18하,40.2
전라북도,무주군,전라북도-무주군,15 - 29세,'19상,50.6
전라북도,무주군,전라북도-무주군,15 - 29세,'19하,44.1
전라북도,무주군,전라북도-무주군,15 - 29세,'20상,49.7
전라북도,무주군,전라북도-무주군,15 - 29세,'20하,40.8
전라북도,무주군,전라북도-무주군,15 - 29세,'21상,45.8
전라북도,무주군,전라북도-무주군,15 - 29세,'21하,42.7
전라북도,무주군,전라북도-무주군,15 - 29세,'22상,38
전라북도,장수군,전라북도-장수군,15 - 29세,'18상,43.3
전라북도,장수군,전라북도-장수군,15 - 29세,'18하,46.3
전라북도,장수군,전라북도-장수군,15 - 29세,'19상,40.7
전라북도,장수군,전라북도-장수군,15 - 29세,'19하,39.1
전라북도,장수군,전라북도-장수군,15 - 29세,'20상,33.4
전라북도,장수군,전라북도-장수군,15 - 29세,'20하,41
전라북도,장수군,전라북도-장수군,15 - 29세,'21상,37.3
전라북도,장수군,전라북도-장수군,15 - 29세,'21하,36.5
전라북도,장수군,전라북도-장수군,15 - 29세,'22상,40.1
전라북도,임실군,전라북도-임실군,15 - 29세,'18상,35.1
전라북도,임실군,전라북도-임실군,15 - 29세,'18하,34.8
전라북도,임실군,전라북도-임실군,15 - 29세,'19상,38.3
전라북도,임실군,전라북도-임실군,15 - 29세,'19하,41.3
전라북도,임실군,전라북도-임실군,15 - 29세,'20상,34.9
전라북도,임실군,전라북도-임실군,15 - 29세,'20하,32.8
전라북도,임실군,전라북도-임실군,15 - 29세,'21상,36.5
전라북도,임실군,전라북도-임실군,15 - 29세,'21하,39.8
전라북도,임실군,전라북도-임실군,15 - 29세,'22상,30.4
전라북도,순창군,전라북도-순창군,15 - 29세,'18상,26
전라북도,순창군,전라북도-순창군,15 - 29세,'18하,26
전라북도,순창군,전라북도-순창군,15 - 29세,'19상,27.5
전라북도,순창군,전라북도-순창군,15 - 29세,'19하,38.8
전라북도,순창군,전라북도-순창군,15 - 29세,'20상,34.7
전라북도,순창군,전라북도-순창군,15 - 29세,'20하,37.1
전라북도,순창군,전라북도-순창군,15 - 29세,'21상,31.8
